Status,Progress,Duration..in.seconds.,Finished,consent,check_1,check_2,X1_answer,X1_Q53_First.Click,X1_Q53_Last.Click,X1_Q53_Page.Submit,X1_Q53_Click.Count,X2_answer,X2_Q53_First.Click,X2_Q53_Last.Click,X2_Q53_Page.Submit,X2_Q53_Click.Count,X3_answer,X3_Q53_First.Click,X3_Q53_Last.Click,X3_Q53_Page.Submit,X3_Q53_Click.Count,X4_answer,X4_Q53_First.Click,X4_Q53_Last.Click,X4_Q53_Page.Submit,X4_Q53_Click.Count,X5_answer,X5_Q53_First.Click,X5_Q53_Last.Click,X5_Q53_Page.Submit,X5_Q53_Click.Count,X6_answer,X6_Q53_First.Click,X6_Q53_Last.Click,X6_Q53_Page.Submit,X6_Q53_Click.Count,X7_answer,X7_Q53_First.Click,X7_Q53_Last.Click,X7_Q53_Page.Submit,X7_Q53_Click.Count,X8_answer,X8_Q53_First.Click,X8_Q53_Last.Click,X8_Q53_Page.Submit,X8_Q53_Click.Count,X9_answer,X9_Q53_First.Click,X9_Q53_Last.Click,X9_Q53_Page.Submit,X9_Q53_Click.Count,X10_answer,X10_Q53_First.Click,X10_Q53_Last.Click,X10_Q53_Page.Submit,X10_Q53_Click.Count,X11_answer,X11_Q53_First.Click,X11_Q53_Last.Click,X11_Q53_Page.Submit,X11_Q53_Click.Count,X12_answer,X12_Q53_First.Click,X12_Q53_Last.Click,X12_Q53_Page.Submit,X12_Q53_Click.Count,X13_answer,X13_Q53_First.Click,X13_Q53_Last.Click,X13_Q53_Page.Submit,X13_Q53_Click.Count,X14_answer,X14_Q53_First.Click,X14_Q53_Last.Click,X14_Q53_Page.Submit,X14_Q53_Click.Count,X15_answer,X15_Q53_First.Click,X15_Q53_Last.Click,X15_Q53_Page.Submit,X15_Q53_Click.Count,X16_answer,X16_Q53_First.Click,X16_Q53_Last.Click,X16_Q53_Page.Submit,X16_Q53_Click.Count,follow_random,follow_search,dem_pol_1,dem_pol_2,dem_pol_3,dem_gender,dem_education,dem_birth,debrief_agree,headline_id_1,headline_id_2,headline_id_3,headline_id_4,headline_id_5,headline_id_6,headline_id_7,headline_id_8,headline_id_9,headline_id_10,headline_id_11,headline_id_12,headline_id_13,headline_id_14,headline_id_15,headline_id_16,headline_text_1,headline_text_2,headline_text_3,headline_text_4,headline_text_5,headline_text_6,headline_text_7,headline_text_8,headline_text_9,headline_text_10,headline_text_11,headline_text_12,headline_text_13,headline_text_14,headline_text_15,headline_text_16,true_votes_1,true_votes_2,true_votes_3,true_votes_4,true_votes_5,true_votes_6,true_votes_7,true_votes_8,true_votes_9,true_votes_10,true_votes_11,true_votes_12,true_votes_13,true_votes_14,true_votes_15,true_votes_16,true_votes_num_1,true_votes_num_2,true_votes_num_3,true_votes_num_4,true_votes_num_5,true_votes_num_6,true_votes_num_7,true_votes_num_8,true_votes_num_9,true_votes_num_10,true_votes_num_11,true_votes_num_12,true_votes_num_13,true_votes_num_14,true_votes_num_15,true_votes_num_16,population,group,dems,reps
IP Address,100,378,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,10.107,17.526,18.773,2,TRUE,6.251,6.251,6.909,1,TRUE,6.731,6.731,7.957,1,TRUE,18.265,18.265,20.009,1,FALSE,6.85,6.85,8.077,1,FALSE,14.312,14.312,15.416,1,TRUE,11.802,11.802,13.628,1,TRUE,16.159,16.159,19.268,1,FALSE,6.694,6.694,7.389,1,TRUE,12.196,12.196,13.585,1,TRUE,14.528,14.528,16.04,1,TRUE,18.512,18.512,20.007,1,FALSE,12.455,13.024,14.6,2,TRUE,16.846,16.846,18.137,1,FALSE,9.136,9.136,10.174,1,FALSE,6.63,6.63,7.701,1,Yes,No,Independent,no opinion,Left or center-left,Male,High school degree or equivalent (e.g. GED),1995,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_6,Dem_1,Dem_3,Dem_7,Rep_5,Rep_3,Rep_9,Rep_4,Other_8,Other_9,Other_2,Other_7,Other_10,Other_3,Fake_1,Fake_2,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Nearly 400 Trump Aides Had Access to Leaked Schedules,Migrant Jobs Project Spends 15 Million to Employ Only 120,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,Investors Pulled Record $25 Billion from US Stock ETFs in January,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Google to Invest $13 Billion in Us Data Centers and Offices,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows","Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,314,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,11.088,11.088,13.396,1,TRUE,7.651,7.651,10.851,1,TRUE,6.782,6.782,8.287,1,TRUE,11.053,11.053,13.49,1,FALSE,8.673,8.673,15.763,1,FALSE,6.833,6.833,7.805,1,FALSE,8.414,8.414,9.901,1,TRUE,7.975,7.975,9.284,1,TRUE,6.28,6.28,7.005,1,TRUE,9.952,9.952,12.051,1,FALSE,6.851,6.851,8.326,1,TRUE,9.326,9.326,11.43,1,TRUE,6.705,6.705,7.778,1,FALSE,6.768,6.768,7.79,1,FALSE,10.849,10.849,12.232,1,FALSE,9.082,9.082,10.398,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,"Bachelor’s degree (e.g. BA, BS)",1963,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_3,Dem_1,Dem_7,Dem_5,Rep_7,Rep_4,Rep_2,Rep_5,Other_3,Other_9,Other_5,Other_6,Other_7,Other_1,Fake_1,Fake_2,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Justice Dept. Officials Had Discussions About Pushing Trump Out,Nearly 400 Trump Aides Had Access to Leaked Schedules,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,"America Created 304,000 Jobs in January, Smashing Estimates",Investors Pulled Record $25 Billion from US Stock ETFs in January,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Migrant Jobs Project Spends 15 Million to Employ Only 120,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Google to Invest $13 Billion in Us Data Centers and Offices,It's Official: 2018 Was the Fourth-warmest Year on Record,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,417,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,7.828,7.828,8.622,1,FALSE,6.462,6.462,7.48,1,TRUE,7.959,11.767,12.793,2,TRUE,3.829,17.859,18.88,2,TRUE,0.581,7.958,9.057,2,FALSE,2.187,9.898,11.119,2,FALSE,7.397,7.397,9.232,1,TRUE,3.601,12.542,13.782,2,FALSE,6.73,6.73,7.694,1,TRUE,6.61,6.61,7.29,1,FALSE,6.918,6.918,20.007,1,TRUE,0.894,12.036,17.125,2,TRUE,8.075,8.075,8.883,1,TRUE,0.595,8.65,10.588,2,FALSE,9.919,9.919,20.006,1,FALSE,13.267,13.267,20.106,1,No,No,Republican,conservative,Right or center-right,Male,"Associate degree (e.g. AA, AS)",1993,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_3,Dem_9,Dem_8,Dem_5,Rep_5,Rep_2,Rep_9,Rep_7,Other_3,Other_9,Other_10,Other_8,Other_4,Other_2,Fake_1,Fake_2,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,US Budget Deficit Running 41.8 Percent above Last Year,Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,Migrant Jobs Project Spends 15 Million to Employ Only 120,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Trump's Approval Rating among Likely Voters Soars to His Best in 23 Months at 52%,"America Created 304,000 Jobs in January, Smashing Estimates","For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Google to Invest $13 Billion in Us Data Centers and Offices,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,227,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,6.203,6.203,6.873,1,FALSE,7.02,7.02,8.394,1,TRUE,6.868,6.868,7.89,1,FALSE,7.092,7.092,7.769,1,FALSE,6.193,6.193,8.015,1,FALSE,6.1,6.1,6.794,1,TRUE,7.092,7.092,7.85,1,TRUE,6.073,6.073,6.816,1,TRUE,7.647,7.647,8.253,1,TRUE,6.354,6.354,7.178,1,FALSE,6.164,6.164,6.89,1,TRUE,6.183,6.183,6.71,1,TRUE,6.128,6.128,6.805,1,FALSE,6.467,6.467,7.401,1,FALSE,7.333,7.333,8.33,1,FALSE,6.049,6.049,6.71,1,No,No,Democrat,somewhat liberal,Left or center-left,Male,"Bachelor’s degree (e.g. BA, BS)",1976,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_10,Dem_9,Dem_2,Dem_1,Rep_8,Rep_6,Rep_2,Rep_1,Other_2,Other_1,Other_3,Other_6,Other_5,Other_8,Fake_1,Fake_2,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Undeniable Warming: The Planet's Hottest Five Years on Record,Justice Dept. Officials Had Discussions About Pushing Trump Out,76 Percent of Viewers Approve President Trump's State of the Union Speech,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Northam Got Nearly $2 Million in Donations from Planned Parenthood,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says","Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",It's Official: 2018 Was the Fourth-warmest Year on Record,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,403,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,14.589,14.589,20.005,1,,0,0,20.006,0,TRUE,11.341,11.341,20.006,1,FALSE,13.588,13.588,20.006,1,TRUE,7.201,7.201,20.107,1,TRUE,12.597,18.724,20.108,2,FALSE,7.5,7.5,20.107,1,TRUE,6.702,6.702,20.071,1,TRUE,6.593,6.593,20.005,1,TRUE,6.469,6.469,20.007,1,FALSE,7.623,7.623,20.006,1,TRUE,6.343,6.343,20.14,1,TRUE,6.991,6.991,20.006,1,FALSE,11.914,11.914,20.006,1,FALSE,6.578,6.578,20.008,1,FALSE,6.977,6.977,20.007,1,No,No,Democrat,somewhat liberal,Left or center-left,Male,High school degree or equivalent (e.g. GED),1989,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_4,Dem_5,Dem_1,Dem_9,Rep_1,Rep_4,Rep_5,Rep_2,Other_5,Other_9,Other_3,Other_4,Other_7,Other_1,Fake_1,Fake_2,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Demand for IUDs and Birth Control Implants Rose After Trump's Election Amid Insurance Concerns,Justice Dept. Officials Had Discussions About Pushing Trump Out,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Guest Kicked Out of Disneyland for Unfurling 'Trump 2020' Banner,Investors Pulled Record $25 Billion from US Stock ETFs in January,Migrant Jobs Project Spends 15 Million to Employ Only 120,Northam Got Nearly $2 Million in Donations from Planned Parenthood,It's Official: 2018 Was the Fourth-warmest Year on Record,Google to Invest $13 Billion in Us Data Centers and Offices,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,338,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,7.493,7.493,8.991,1,,0,0,20.006,0,TRUE,11.996,11.996,12.599,1,TRUE,6.467,6.467,10.582,1,,0,0,20.012,0,TRUE,6.48,10.209,11.66,2,FALSE,8.064,8.064,10.004,1,FALSE,7.083,7.083,8.878,1,TRUE,6.317,6.317,7.017,1,TRUE,7.049,7.769,9.013,2,FALSE,6.34,6.34,7.518,1,FALSE,6.677,6.677,7.408,1,,0,0,20.122,0,FALSE,11.587,11.587,12.663,1,,0,0,20.008,0,TRUE,11.132,11.132,11.855,1,No,No,Independent,somewhat liberal,Left or center-left,Female,"Associate degree (e.g. AA, AS)",1973,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_1,Dem_3,Dem_6,Dem_10,Rep_7,Rep_4,Rep_6,Rep_10,Other_1,Other_2,Other_8,Other_3,Other_9,Other_10,Fake_1,Fake_2,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,"America Created 304,000 Jobs in January, Smashing Estimates",Investors Pulled Record $25 Billion from US Stock ETFs in January,Illegal Immigration Expected to Hit Highest Level Since George W. Bush,Islamic State is 100 Percent Defeated,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Google to Invest $13 Billion in Us Data Centers and Offices,Puerto Rico Wins Approval of $18 Billion Bond Restructuring,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
IP Address,100,402,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,9.127,9.127,10.307,1,FALSE,12.657,12.657,16.437,1,FALSE,10.192,10.192,11.457,1,FALSE,10.065,10.065,12.01,1,FALSE,8.392,8.392,9.913,1,FALSE,8.194,8.194,9.296,1,TRUE,7.534,7.534,9.881,1,TRUE,9.165,9.165,10.023,1,TRUE,8.766,8.766,9.675,1,TRUE,7.369,7.369,9.003,1,TRUE,11.76,11.76,13.622,1,TRUE,13.177,13.177,14.101,1,FALSE,7.285,7.285,8.765,1,TRUE,9.443,9.443,11.004,1,FALSE,10.283,10.283,11.167,1,FALSE,9.183,9.183,10.993,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1971,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_8,Dem_1,Dem_10,Dem_7,Rep_4,Rep_8,Rep_7,Rep_5,Other_1,Other_4,Other_7,Other_6,Other_8,Other_9,Fake_1,Fake_2,US Budget Deficit Running 41.8 Percent above Last Year,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump's First 4 Mar-a-Lago Trips Cost Taxpayers $13.6 Million,Nearly 400 Trump Aides Had Access to Leaked Schedules,Investors Pulled Record $25 Billion from US Stock ETFs in January,76 Percent of Viewers Approve President Trump's State of the Union Speech,"America Created 304,000 Jobs in January, Smashing Estimates",Migrant Jobs Project Spends 15 Million to Employ Only 120,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup","Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Google to Invest $13 Billion in Us Data Centers and Offices,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,336,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,6.622,6.622,13.433,1,TRUE,11.641,11.641,12.678,1,TRUE,7.113,8.409,9.258,2,TRUE,9.34,9.34,10.29,1,FALSE,6.223,6.223,7.1,1,FALSE,14.011,14.011,17.359,1,FALSE,6.431,6.431,8.433,1,FALSE,6.691,6.691,12.935,1,FALSE,7.589,12.94,14.788,3,FALSE,11.288,11.288,13.112,1,TRUE,13.593,13.593,15.155,1,TRUE,7.604,9.932,11.187,2,TRUE,6.426,6.426,7.565,1,TRUE,8.462,8.462,9.8,1,FALSE,3.175,13.895,19.525,2,FALSE,6.318,6.318,7.459,1,No,No,Democrat,somewhat liberal,Left or center-left,Female,High school degree or equivalent (e.g. GED),1999,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_4,Dem_2,Dem_6,Dem_9,Rep_7,Rep_5,Rep_8,Rep_10,Other_4,Other_2,Other_1,Other_6,Other_7,Other_9,Fake_1,Fake_2,"Since Parkland There's Been a School Shooting, on Average, Every 12 Days",Undeniable Warming: The Planet's Hottest Five Years on Record,Justice Department to Award $8.3 Million to California Victims of Las Vegas Shooting,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,"America Created 304,000 Jobs in January, Smashing Estimates",Migrant Jobs Project Spends 15 Million to Employ Only 120,76 Percent of Viewers Approve President Trump's State of the Union Speech,Islamic State is 100 Percent Defeated,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,"Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain","Turkey Orders Detention of over 1,100 People Linked to Failed Coup",Google to Invest $13 Billion in Us Data Centers and Offices,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,341,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",FALSE,7.887,7.887,10.847,1,FALSE,6.718,6.718,7.829,1,TRUE,8.86,8.86,16.277,1,TRUE,6.666,6.666,8.055,1,FALSE,6.678,6.678,7.719,1,TRUE,17.129,17.129,18.151,1,FALSE,8.779,8.779,10.463,1,FALSE,6.253,6.253,7.526,1,FALSE,7.081,8.261,9.331,2,TRUE,6.561,6.561,8.46,1,TRUE,6.434,6.434,7.375,1,TRUE,6.8,6.8,8.212,1,TRUE,6.231,6.231,7.614,1,FALSE,6.602,6.602,7.722,1,FALSE,6.287,7.706,8.674,3,FALSE,10.812,10.812,12.049,1,Yes,No,Democrat,somewhat liberal,Left or center-left,Female,"Bachelor’s degree (e.g. BA, BS)",1995,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_8,Dem_1,Dem_3,Dem_2,Rep_5,Rep_3,Rep_10,Rep_4,Other_3,Other_10,Other_7,Other_2,Other_8,Other_1,Fake_1,Fake_2,US Budget Deficit Running 41.8 Percent above Last Year,Justice Dept. Officials Had Discussions About Pushing Trump Out,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Undeniable Warming: The Planet's Hottest Five Years on Record,Migrant Jobs Project Spends 15 Million to Employ Only 120,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,Islamic State is 100 Percent Defeated,Investors Pulled Record $25 Billion from US Stock ETFs in January,"For Millennials, Cancers Fueled by Obesity Are on Rise, Study Says",Puerto Rico Wins Approval of $18 Billion Bond Restructuring,"Turkey Orders Detention of over 1,100 People Linked to Failed Coup","Bird Strikes by Airplanes Tied Record in 2018, FAA Data Shows",Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-dem,75,21
IP Address,100,388,TRUE,"I CONSENT to take part in the study. I am 18 or older, and I understand my rights in this study.",John is easy to see.,"some are true, some are false",TRUE,6.625,14.05,15.194,3,FALSE,11.75,17.214,18.573,3,TRUE,7.289,9.972,10.974,4,TRUE,2.878,7.235,8.343,4,FALSE,7.223,9.206,10.276,3,TRUE,4.771,11.025,12.094,4,FALSE,4.889,9.645,10.702,4,FALSE,6.444,8.419,9.533,3,TRUE,10.376,14.677,15.814,3,TRUE,4.395,6.643,7.574,2,TRUE,6.074,8.745,13.111,3,TRUE,5.967,7.509,9.015,3,TRUE,5.51,8.673,9.657,5,TRUE,4.078,6.481,7.376,2,FALSE,6.577,14.739,20.111,4,FALSE,3.301,8.658,10.008,3,No,No,Democrat,somewhat liberal,Left or center-left,Male,"Bachelor’s degree (e.g. BA, BS)",1990,I AGREE that the data collected during the study may be included for the purpose of the study.,Dem_8,Dem_3,Dem_9,Dem_1,Rep_3,Rep_7,Rep_4,Rep_8,Other_1,Other_4,Other_5,Other_8,Other_6,Other_9,Fake_1,Fake_2,US Budget Deficit Running 41.8 Percent above Last Year,Trump Says South Korea is Paying $500 Million More for U.S. Troops. The Deal Says Otherwise.,Susan Collins Raised More Money from Brett Kavanaugh Supporters than Mainers,Justice Dept. Officials Had Discussions About Pushing Trump Out,Ocasio-Cortez Retracts Erroneous Information About Green New Deal Backed by 2020 Democratic Candidates,"America Created 304,000 Jobs in January, Smashing Estimates",Investors Pulled Record $25 Billion from US Stock ETFs in January,76 Percent of Viewers Approve President Trump's State of the Union Speech,Average Bra Sizes Rise from 34B to 36DD but Experts Split over Whether Cause Is Obesity or Fashion,Long-haul Carrier Emirates Announces $21.4 Billion-valued Deal with Airbus,It's Official: 2018 Was the Fourth-warmest Year on Record,Woody Allen Sues Amazon Studios for $68 Million over Movie Deal,"Queensland Floods: 500,000 Cattle Survived Years-long Drought Only to Die in the Rain",Google to Invest $13 Billion in Us Data Centers and Offices,Billionaire Founder of Corona Beer Brewery Makes Everyone in His Village a Millionaire in His Will,"Because of the Lack of Men, Iceland Give $5,000 Per Month to Immigrants Who Marry Icelandic Women",low,low,high,high,low,low,high,high,other,other,other,other,other,other,fake,fake,19,24,74,72,20,23,76,73,53,41,65,64,55,66,11,9,96,maj-rep,21,75
